"2000-12-27",0,0,0,0,NA,NA
"2000-12-28",0,0,0,0,NA,NA
"2000-12-29",0,0,0,0,NA,NA
"2001-01-02",0,0,0,0,NA,NA
"2001-01-03",0,0,0,0,NA,NA
"2001-01-04",0,0,0,0,NA,NA
"2001-01-05",0,0,0,0,NA,NA
"2001-01-08",0,0,0,0,NA,NA
"2001-01-09",0,0,0,0,NA,NA
"2001-01-10",0,0,0,0,NA,NA
"2001-01-11",0,0,0,0,NA,NA
"2001-01-12",0,0,0,0,NA,NA
"2001-01-16",0,0,0,0,NA,NA
"2001-01-17",0,0,0,0,NA,NA
"2001-01-18",0,0,0,0,NA,NA
"2001-01-19",0,0,0,0,NA,NA
"2001-01-22",0,0,0,0,NA,NA
"2001-01-23",0,0,0,0,NA,NA
"2001-01-24",0,0,0,0,NA,NA
"2001-01-25",0,0,0,0,NA,NA
"2001-01-26",0,0,0,0,NA,NA
"2001-01-29",0,0,0,0,NA,NA
"2001-01-30",0,0,0,0,NA,NA
"2001-01-31",0,0,0,0,NA,NA
"2001-02-01",0,0,0,0,NA,NA
"2001-02-02",0,0,0,0,NA,NA
"2001-02-05",0,0,0,0,NA,NA
"2001-02-06",0,0,0,0,NA,NA
"2001-02-07",0,0,0,0,NA,NA
"2001-02-08",0,0,0,0,NA,NA
"2001-02-09",0,0,0,0,NA,NA
"2001-02-12",0,0,0,0,NA,NA
"2001-02-13",0,0,0,0,NA,NA
"2001-02-14",0,0,0,0,NA,NA
"2001-02-15",0,0,0,0,NA,NA
"2001-02-16",0,0,0,0,NA,NA
"2001-02-20",0,0,0,0,NA,NA
"2001-02-21",0,0,0,0,NA,NA
"2001-02-22",0,0,0,0,NA,NA
"2001-02-23",0,0,0,0,NA,NA
"2001-02-26",0,0,0,0,NA,NA
"2001-02-27",0,0,0,0,NA,NA
"2001-02-28",0,0,0,0,NA,NA
"2001-03-01",0,0,0,0,NA,NA
"2001-03-02",0,0,0,0,NA,NA
"2001-03-05",0,0,0,0,NA,NA
"2001-03-06",0,0,0,0,NA,NA
"2001-03-07",0,0,0,0,NA,NA
"2001-03-08",0,0,0,0,NA,NA
"2001-03-09",0,0,0,0,NA,NA
"2001-03-12",0,0,0,0,NA,NA
"2001-03-13",0,0,0,0,NA,NA
"2001-03-14",0,0,0,0,NA,NA
"2001-03-15",0,0,0,0,NA,NA
"2001-03-16",0,0,0,0,NA,NA
"2001-03-19",0,0,0,0,NA,NA
"2001-03-20",0,0,0,0,NA,NA
"2001-03-21",0,0,0,0,NA,NA
"2001-03-22",0,0,0,0,NA,NA
"2001-03-23",0,0,0,0,NA,NA
"2001-03-26",0,0,0,0,NA,NA
"2001-03-27",0,0,0,0,NA,NA
"2001-03-28",0,0,0,0,NA,NA
"2001-03-29",0,0,0,0,NA,NA
"2001-03-30",0,0,0,0,NA,NA
"2001-04-02",0,0,0,0,NA,NA
"2001-04-03",0,0,0,0,NA,NA
"2001-04-04",0,0,0,0,NA,NA
"2001-04-05",0,0,0,0,NA,NA
"2001-04-06",0,0,0,0,NA,NA
"2001-04-09",0,0,0,0,NA,NA
"2001-04-10",0,0,0,0,NA,NA
"2001-04-11",0,0,0,0,NA,NA
"2001-04-12",0,0,0,0,NA,NA
"2001-04-16",0,0,0,0,NA,NA
"2001-04-17",0,0,0,0,NA,NA
"2001-04-18",0,0,0,0,NA,NA
"2001-04-19",0,0,0,0,NA,NA
"2001-04-20",0,0,0,0,NA,NA
"2001-04-23",0,0,0,0,NA,NA
"2001-04-24",0,0,0,0,NA,NA
"2001-04-25",0,0,0,0,NA,NA
"2001-04-26",0,0,0,0,NA,NA
"2001-04-27",0,0,0,0,NA,NA
"2001-04-30",0,0,0,0,NA,NA
"2001-05-01",0,0,0,0,NA,NA
"2001-05-02",0,0,0,0,NA,NA
"2001-05-03",0,0,0,0,NA,NA
"2001-05-04",0,0,0,0,NA,NA
"2001-05-07",0,0,0,0,NA,NA
"2001-05-08",0,0,0,0,NA,NA
"2001-05-09",0,0,0,0,NA,NA
"2001-05-10",0,0,0,0,NA,NA
"2001-05-11",0,0,0,0,NA,NA
"2001-05-14",0,0,0,0,NA,NA
"2001-05-15",0,0,0,0,NA,NA
"2001-05-16",0,0,0,0,NA,NA
"2001-05-17",0,0,0,0,NA,NA
"2001-05-18",0,0,0,0,NA,NA
"2001-05-21",0,0,0,0,NA,NA
"2001-05-22",0,0,0,0,NA,NA
"2001-05-23",0,0,0,0,NA,NA
"2001-05-24",0,0,0,0,NA,NA
"2001-05-25",0,0,0,0,NA,NA
"2001-05-29",0,0,0,0,NA,NA
"2001-05-30",0,0,0,0,NA,NA
"2001-05-31",0,0,0,0,NA,NA
"2001-06-01",0,0,0,0,NA,NA
"2001-06-04",0,0,0,0,NA,NA
"2001-06-05",0,0,0,0,NA,NA
"2001-06-06",0,0,0,0,NA,NA
"2001-06-07",0,0,0,0,NA,NA
"2001-06-08",0,0,0,0,NA,NA
"2001-06-11",0,0,0,0,NA,NA
"2001-06-12",0,0,0,0,NA,NA
"2001-06-13",0,0,0,0,NA,NA
"2001-06-14",0,0,0,0,NA,NA
"2001-06-15",0,0,0,0,NA,NA
"2001-06-18",0,0,0,0,NA,NA
"2001-06-19",0,0,0,0,NA,NA
"2001-06-20",0,0,0,0,NA,NA
"2001-06-21",0,0,0,0,NA,NA
"2001-06-22",0,0,0,0,NA,NA
"2001-06-25",0,0,0,0,NA,NA
"2001-06-26",0,0,0,0,NA,NA
"2001-06-27",0,0,0,0,NA,NA
"2001-06-28",0,0,0,0,NA,NA
"2001-06-29",0,0,0,0,NA,NA
"2001-07-02",0,0,0,0,NA,NA
"2001-07-03",0,0,0,0,NA,NA
"2001-07-05",0,0,0,0,NA,NA
"2001-07-06",0,0,0,0,NA,NA
"2001-07-09",0,0,0,0,NA,NA
"2001-07-10",0,0,0,0,NA,NA
"2001-07-11",0,0,0,0,NA,NA
"2001-07-12",0,0,0,0,NA,NA
"2001-07-13",0,0,0,0,NA,NA
"2001-07-16",0,0,0,0,NA,NA
"2001-07-17",0,0,0,0,NA,NA
"2001-07-18",0,0,0,0,NA,NA
"2001-07-19",0,0,0,0,NA,NA
"2001-07-20",0,0,0,0,NA,NA
"2001-07-23",0,0,0,0,NA,NA
"2001-07-24",0,0,0,0,NA,NA
"2001-07-25",0,0,0,0,NA,NA
"2001-07-26",0,0,0,0,NA,NA
"2001-07-27",0,0,0,0,NA,NA
"2001-07-30",0,0,0,0,NA,NA
"2001-07-31",0,0,0,0,NA,NA
"2001-08-01",0,0,0,0,NA,NA
"2001-08-02",0,0,0,0,NA,NA
"2001-08-03",0,0,0,0,NA,NA
"2001-08-06",0,0,0,0,NA,NA
"2001-08-07",0,0,0,0,NA,NA
"2001-08-08",0,0,0,0,NA,NA
"2001-08-09",0,0,0,0,NA,NA
"2001-08-10",0,0,0,0,NA,NA
"2001-08-13",0,0,0,0,NA,NA
"2001-08-14",0,0,0,0,NA,NA
"2001-08-15",0,0,0,0,NA,NA
"2001-08-16",0,0,0,0,NA,NA
"2001-08-17",0,0,0,0,NA,NA
"2001-08-20",0,0,0,0,NA,NA
"2001-08-21",0,0,0,0,NA,NA
"2001-08-22",0,0,0,0,NA,NA
"2001-08-23",0,0,0,0,NA,NA
"2001-08-24",0,0,0,0,NA,NA
"2001-08-27",0,0,0,0,NA,NA
"2001-08-28",0,0,0,0,NA,NA
"2001-08-29",0,0,0,0,NA,NA
"2001-08-30",0,0,0,0,NA,NA
"2001-08-31",0,0,0,0,NA,NA
"2001-09-04",0,0,0,0,NA,NA
"2001-09-05",0,0,0,0,NA,NA
"2001-09-06",0,0,0,0,NA,NA
"2001-09-07",0,0,0,0,NA,NA
"2001-09-10",0,0,0,0,NA,NA
"2001-09-17",0,0,0,0,NA,NA
"2001-09-18",0,0,0,0,NA,NA
"2001-09-19",0,0,0,0,NA,NA
"2001-09-20",0,0,0,0,NA,NA
"2001-09-21",0,0,0,0,NA,NA
"2001-09-24",0,0,0,0,NA,NA
"2001-09-25",0,0,0,0,NA,NA
"2001-09-26",0,0,0,0,NA,NA
"2001-09-27",0,0,0,0,NA,NA
"2001-09-28",0,0,0,0,NA,NA
"2001-10-01",0,0,0,0,NA,NA
"2001-10-02",0,0,0,0,NA,NA
"2001-10-03",0,0,0,0,NA,NA
"2001-10-04",0,0,0,0,NA,NA
"2001-10-05",0,0,0,0,NA,NA
"2001-10-08",0,0,0,0,NA,NA
"2001-10-09",0,0,0,0,NA,NA
"2001-10-10",0,0,0,0,NA,NA
"2001-10-11",0,0,0,0,NA,NA
"2001-10-12",0,0,0,0,NA,NA
"2001-10-15",0,0,0,0,NA,NA
"2001-10-16",0,0,0,0,NA,NA
"2001-10-17",0,0,0,0,NA,NA
"2001-10-18",0,0,0,0,NA,NA
"2001-10-19",0,0,0,0,NA,NA
"2001-10-22",0,0,0,0,NA,NA
"2001-10-23",0,0,0,0,NA,NA
"2001-10-24",0,0,0,0,NA,NA
"2001-10-25",0,0,0,0,NA,NA
"2001-10-26",0,0,0,0,NA,NA
"2001-10-29",0,0,0,0,NA,NA
"2001-10-30",0,0,0,0,NA,NA
"2001-10-31",0,0,0,0,NA,NA
"2001-11-01",0,0,0,0,NA,NA
"2001-11-02",0,0,0,0,NA,NA
"2001-11-05",0,0,0,0,NA,NA
"2001-11-06",0,0,0,0,NA,NA
"2001-11-07",0,0,0,0,NA,NA
"2001-11-08",0,0,0,0,NA,NA
"2001-11-09",0,0,0,0,NA,NA
"2001-11-12",0,0,0,0,NA,NA
"2001-11-13",0,0,0,0,NA,NA
"2001-11-14",0,0,0,0,NA,NA
"2001-11-15",0,0,0,0,NA,NA
"2001-11-16",0,0,0,0,NA,NA
"2001-11-19",0,0,0,0,NA,NA
"2001-11-20",0,0,0,0,NA,NA
"2001-11-21",0,0,0,0,NA,NA
"2001-11-23",0,0,0,0,NA,NA
"2001-11-26",0,0,0,0,NA,NA
"2001-11-27",0,0,0,0,NA,NA
"2001-11-28",0,0,0,0,NA,NA
"2001-11-29",0,0,0,0,NA,NA
"2001-11-30",0,0,0,0,NA,NA
"2001-12-03",0,0,0,0,NA,NA
"2001-12-04",0,0,0,0,NA,NA
"2001-12-05",0,0,0,0,NA,NA
"2001-12-06",0,0,0,0,NA,NA
"2001-12-07",0,0,0,0,NA,NA
"2001-12-10",0,0,0,0,NA,NA
"2001-12-11",0,0,0,0,NA,NA
"2001-12-12",0,0,0,0,NA,NA
"2001-12-13",0,0,0,0,NA,NA
"2001-12-14",0,0,0,0,NA,NA
"2001-12-17",0,0,0,0,NA,NA
"2001-12-18",0,0,0,0,NA,NA
"2001-12-19",0,0,0,0,NA,NA
"2001-12-20",0,0,0,0,NA,NA
"2001-12-21",0,0,0,0,NA,NA
"2001-12-24",0,0,0,0,NA,NA
"2001-12-26",0,0,0,0,NA,NA
"2001-12-27",0,0,0,0,NA,NA
"2001-12-28",0,0,0,0,NA,NA
"2001-12-31",0,0,0,0,NA,NA
"2002-01-02",-1,0,-1,-0.000560959167182212,2,4
"2002-01-03",1,1,0,0.00135984426793527,2,4
"2002-01-04",-1,0,-1,-0.00189983321339912,4,2
"2002-01-07",-1,0,-1,-0.00020664892898215,4,2
"2002-01-08",-1,0,-1,-0.00187944184921911,4,2
"2002-01-09",1,1,0,0.000711744074906731,4,5
"2002-01-10",1,1,0,0.0011604868833325,4,2
"2002-01-11",1,1,0,0.00154461936658799,4,5
"2002-01-14",-1,0,-1,-0.000678327481288293,5,3
"2002-01-15",-1,0,-1,-0.000633511411715809,5,3
"2002-01-16",1,1,0,0.0022813444794964,2,2
"2002-01-17",-1,0,-1,-0.00264679258487132,3,4
"2002-01-18",-1,0,-1,-0.000994038786445108,3,5
"2002-01-22",-1,0,-1,-0.0010729630819431,1,1
"2002-01-23",-1,0,-1,-0.00095352022833127,5,2
"2002-01-24",1,1,0,0.000762193148867933,4,3
"2002-01-25",-1,0,-1,-0.000469172175586186,5,3
"2002-01-28",-1,0,-1,-0.00141257207678033,5,5
"2002-01-29",1,1,0,0.00108670264610517,3,5
"2002-01-30",-1,0,-1,-0.00237247618859393,4,2
"2002-01-31",1,1,0,0.0023078238464847,2,0
"2002-02-01",1,1,0,0.00269368607015192,2,4
"2002-02-04",-1,0,-1,-0.00700077233425117,4,2
"2002-02-05",1,1,0,0.00198066883923682,4,2
"2002-02-06",1,1,0,0.00312133791748278,2,4
"2002-02-07",-1,0,-1,-0.00354379739459163,4,2
"2002-02-08",1,1,0,0.00361468418701073,4,2
"2002-02-11",-1,0,-1,-0.000582557338217142,5,2
"2002-02-12",-1,0,-1,-0.000168709855368805,5,5
"2002-02-13",1,1,0,0.00109601288663576,4,5
"2002-02-14",1,1,0,0.00346585048500673,5,4
"2002-02-15",-1,0,-1,-0.000781535922961661,5,4
"2002-02-19",-1,0,-1,-0.00255994266542306,3,5
"2002-02-20",1,1,0,0.000258178103381625,4,3
"2002-02-21",-1,0,-1,-0.00189270486607006,5,4
"2002-02-22",-1,0,-1,-0.00421632292926719,4,5
"2002-02-25",1,1,0,0.000478190489969235,5,5
"2002-02-26",-1,0,-1,-0.0005594676882943,3,3
"2002-02-27",-1,0,-1,-0.0030662485210827,3,3
"2002-02-28",1,1,0,0.00103101879156723,3,3
"2002-03-01",-1,0,-1,-0.000365361226813984,2,4
"2002-03-04",1,1,0,0.000129776468976689,2,0
"2002-03-05",-1,0,-1,-0.0013622582852227,5,5
"2002-03-06",-1,0,-1,-0.00421690360615377,4,3
"2002-03-07",-1,0,-1,-0.0012833807862079,3,4
"2002-03-08",-1,0,-1,-0.00220349830371303,1,1
"2002-03-11",-1,0,-1,-0.00179820355815117,2,4
"2002-03-12",-1,0,-1,-0.00283247143379136,4,4
"2002-03-13",-1,0,-1,-0.00382718881381236,3,3
"2002-03-14",-1,0,-1,-0.00113398667086396,3,3
"2002-03-15",1,1,0,0.000448963693999001,2,2
"2002-03-18",-1,0,-1,-0.000728356643304405,5,4
"2002-03-19",-1,0,-1,-0.00525712877514769,3,4
"2002-03-20",-1,0,-1,-0.000936948497701689,3,4
"2002-03-21",-1,0,-1,-0.00350838946978615,3,5
"2002-03-22",-1,0,-1,-0.000558533858532623,5,5
"2002-03-25",-1,0,-1,-2.29622613166405e-05,4,3
"2002-03-26",-1,0,-1,-0.00463178767348662,3,4
"2002-03-27",-1,0,-1,-0.00288983212828368,3,4
"2002-03-28",1,1,0,0.000364214667018332,4,3
"2002-04-01",-1,0,-1,-0.00582427988992248,3,3
"2002-04-02",-1,0,-1,-0.00212289536582307,3,4
"2002-04-03",-1,0,-1,-0.000225978988371203,3,4
"2002-04-04",-1,0,-1,-0.00578138054267339,3,4
"2002-04-05",-1,0,-1,-0.000363693561652049,3,4
"2002-04-08",1,1,0,0.00324719481063907,5,4
"2002-04-09",-1,0,-1,-0.00565522733005283,4,3
"2002-04-10",1,1,0,0.00378683305524031,5,5
"2002-04-11",-1,0,-1,-0.00158368092230137,4,5
"2002-04-12",-1,0,-1,-0.00573581834438941,5,3
"2002-04-15",1,1,0,0.00425747300344032,5,4
"2002-04-16",-1,0,-1,-0.00147824756238816,3,4
"2002-04-17",-1,0,-1,-0.00508420725727548,3,5
"2002-04-18",1,1,0,0.0014131785878419,5,3
"2002-04-19",-1,0,-1,-0.00326308781193183,3,4
"2002-04-22",-1,0,-1,-0.00248863812311441,2,3
"2002-04-23",1,1,0,0.00213352603811702,4,3
"2002-04-24",-1,0,-1,-0.00388910272760438,4,3
"2002-04-25",-1,0,-1,-0.00186236170252798,4,3
"2002-04-26",1,1,0,0.00163051722736389,3,4
"2002-04-29",-1,0,-1,-0.00384253409444156,3,4
"2002-04-30",-1,0,-1,-0.000778632149761781,3,4
"2002-05-01",1,1,0,0.00220654386422642,3,3
"2002-05-02",-1,0,-1,-0.00440662488638349,2,3
"2002-05-03",-1,0,-1,-0.00324618052371865,5,5
"2002-05-06",1,1,0,0.00128510980931817,4,5
"2002-05-07",-1,0,-1,-0.00417061538090566,2,3
"2002-05-08",1,1,0,0.00105029929387716,2,3
"2002-05-09",1,1,0,0.0018910674831195,3,3
"2002-05-10",-1,0,-1,-0.00665548618208733,3,4
"2002-05-13",1,1,0,0.00341431524459388,5,4
"2002-05-14",1,1,0,0.00274793483285398,5,4
"2002-05-15",-1,0,-1,-0.00748543467748415,4,3
"2002-05-16",1,1,0,0.00179937363524109,2,3
"2002-05-17",1,1,0,0.00204071266156398,2,2
"2002-05-20",-1,0,-1,-0.00558386266814588,2,3
"2002-05-21",1,1,0,0.00430479088252947,5,4
"2002-05-22",1,1,0,0.00110485752787478,5,3
"2002-05-23",-1,0,-1,-0.00494807469608189,4,3
"2002-05-24",1,1,0,0.00113488729159129,3,4
"2002-05-28",-1,0,-1,-0.00199276140750823,3,4
"2002-05-29",-1,0,-1,-0.00333314415646988,3,4
"2002-05-30",1,1,0,0.00263394882545966,3,4
